date,open,high,low,close,adj_close,volume,MM_20,RSI_14,EMA_short,EMA_long,MACD,Signal_Line,MACD_Histogram,signal
2019-02-12,42.525001525878906,42.75,42.42499923706055,42.72249984741211,41.073184967041016,89134000,40.61125011444092,74.11194277720975,41.87857293004926,40.76614671481089,1.1124262152383722,0.8753977231310149,0.2370284921073572,
2019-02-13,42.84749984741211,43.119998931884766,42.47999954223633,42.54499816894531,40.90254592895508,89960800,40.82512493133545,75.20181134120999,41.98109988987942,40.89791348919121,1.0831864006882057,0.9169554586424532,0.1662309420457525,
2019-02-14,42.4275016784668,42.814998626708984,42.345001220703125,42.70000076293945,41.05156707763672,87342800,41.02337493896484,71.56082413468079,42.09170002419635,41.031401435394784,1.0602985888015652,0.9456240846742757,0.11467450412728952,
2019-02-15,42.8125,42.92499923706055,42.4375,42.60499954223633,40.96023178100586,98507200,41.20537490844727,74.21118619553603,42.17066918081788,41.147964258123785,1.0227049226940963,0.96104025227824,0.061664670415856326,
2019-02-19,42.4275016784668,42.86000061035156,42.372501373291016,42.73249816894531,41.08280944824219,75891200,41.3817497253418,78.96608148451168,42.25710440976056,41.265337140406864,0.9917672693536943,0.9671856556933309,0.024581613660363377,
2019-02-20,42.79750061035156,43.33000183105469,42.747501373291016,43.00749969482422,41.34717559814453,104457600,41.615874671936034,68.24537515336769,42.37254983823189,41.394386218511855,0.9781636197200356,0.9693812484986719,0.008782371221363716,
2019-02-21,42.95000076293945,43.092498779296875,42.57500076293945,42.76499938964844,41.11404800415039,68998800,41.83012466430664,62.58165426131358,42.43292669229597,41.495913120077525,0.9370135722184472,0.9629077132426269,-0.02589414102417975,
2019-02-22,42.89500045776367,43.25,42.845001220703125,43.24250030517578,41.573123931884766,75652800,42.0834997177124,65.97320838135545,42.557476478892866,41.625289948603324,0.9321865302895418,0.9567634766520099,-0.0245769463624681,
2019-02-25,43.540000915527344,43.967498779296875,43.48749923706055,43.557498931884766,41.875953674316406,87493600,42.28937473297119,58.911445428536226,42.711326087045464,41.76841653995751,0.9429095470879574,0.9539926907391995,-0.011083143651242078,
2019-02-26,43.4275016784668,43.82500076293945,43.29249954223633,43.58250045776367,41.900001525878906,68280800,42.514749717712405,50.539987410729886,42.8453529133098,41.90279312646167,0.9425597868481361,0.9517061099609868,-0.009146323112850685,
2019-02-27,43.3025016784668,43.75,43.182498931884766,43.717498779296875,42.02978515625,111341600,42.76712474822998,52.19202446496169,42.97952920038474,42.03721576741242,0.9423134329723197,0.9498275745632535,-0.007514141590933776,
2019-02-28,43.58000183105469,43.727500915527344,43.22999954223633,43.287498474121094,41.61638641357422,112861600,42.865874671936034,58.63950236695427,43.02690908865187,42.129829301242694,0.8970797874091758,0.939278017132438,-0.04219822972326215,
2019-03-01,43.56999969482422,43.787498474121094,43.22249984741211,43.74250030517578,42.05381774902344,103544800,42.97249965667724,66.19311839609861,43.13700004504017,42.24928641264515,0.8877136323950197,0.9289651401849544,-0.041251507789934694,
2019-03-04,43.92250061035156,44.4375,43.49250030517578,43.962501525878906,42.265323638916016,109744800,43.08912467956543,72.96135324755838,43.264000272861516,42.37619123584764,0.8878090370138736,0.9207339195507382,-0.03292488253686465,-1.0
2019-03-05,43.98500061035156,44.0,43.6349983215332,43.88249969482422,42.18840026855469,78949600,43.14262466430664,68.06847418551727,43.35915403008655,42.48776964021627,0.8713843898702791,0.9108640136146464,-0.03947962374436731,
2019-03-06,43.66749954223633,43.872501373291016,43.48500061035156,43.630001068115234,41.94566345214844,83241600,43.146874809265135,66.51446620487839,43.400822805167884,42.572379375616194,0.8284434295516903,0.8943798968020552,-0.06593646725036495,
2019-03-07,43.467498779296875,43.61000061035156,43.005001068115234,43.125,41.46015930175781,99185600,43.12512474060058,55.84592216351224,43.35838852744975,42.61331423668166,0.7450742907680876,0.8645187755952617,-0.11944448482717407,
2019-03-08,42.58000183105469,43.26750183105469,42.375,43.227500915527344,41.5587043762207,95997600,43.149749755859375,58.54496099432273,43.33825197176938,42.65880954622579,0.6794424255435914,0.8275035055849277,-0.14806108004133633,
2019-03-11,43.872501373291016,44.779998779296875,43.837501525878906,44.724998474121094,42.998382568359375,128044000,43.25587463378906,69.87529661384568,43.5515975875158,42.81186057792174,0.7397370095940587,0.809950206386754,-0.07021319679269522,
2019-03-12,45.0,45.66749954223633,44.842498779296875,45.227500915527344,43.48149871826172,129870400,43.39937477111816,71.1831955481656,43.80942886874835,42.99079689922586,0.8186319695224853,0.8116865590139003,0.006945410508584993,
2019-03-13,45.5625,45.82500076293945,45.22999954223633,45.4275016784668,43.67376708984375,124130000,43.534624862670896,75.61326830557176,44.058363147166574,43.17129354954001,0.8870695976265637,0.826763166736433,0.06030643089013066,
2019-03-14,45.974998474121094,46.025001525878906,45.63999938964844,45.932498931884766,44.159271240234375,94318000,43.70399990081787,75.74160237657361,44.346691729430916,43.37582728156555,0.9708644478653667,0.8555834229622198,0.11528102490314696,
2019-03-15,46.212501525878906,46.83250045776367,45.935001373291016,46.529998779296875,44.733699798583984,156171600,43.895499801635744,76.98590969822526,44.682585121717985,43.609469614730834,1.0731155069871505,0.899089839767206,0.1740256672199445,
2019-03-18,46.45000076293945,47.09749984741211,46.4474983215332,47.005001068115234,45.190364837646484,104879200,44.115499877929686,78.72428162722734,45.03987988270218,43.86099046312968,1.1788894195724993,0.9550497557282647,0.2238396638442346,
2019-03-19,47.087501525878906,47.247501373291016,46.47999954223633,46.63249969482422,44.832237243652344,126585600,44.31049995422363,73.52701750756165,45.284898315336335,44.066287443255206,1.218610872081129,1.0077619789988377,0.21084889308229138,
2019-03-20,46.557498931884766,47.372501373291016,46.182498931884766,47.040000915527344,45.224021911621094,124140800,44.51212501525879,80.39690102998233,45.554914099981104,44.286562515275364,1.2683515847057407,1.0598799001402184,0.20847168456552234,
2019-03-21,47.505001068115234,49.08250045776367,47.45249938964844,48.772499084472656,46.88963317871094,204136800,44.8125,83.75836032635355,46.04992717451827,44.61885411299368,1.431073061524586,1.134118532417092,0.296954529107494,
2019-03-22,48.834999084472656,49.42250061035156,47.69499969482422,47.76250076293945,45.91862106323242,169630800,45.038500022888186,73.05824310079271,46.313400034275375,44.85171682780448,1.4616832064708944,1.1996314672278525,0.2620517392430419,
2019-03-25,47.877498626708984,47.994998931884766,46.650001525878906,47.185001373291016,45.3634147644043,175381200,45.21987514495849,68.8984375784496,46.447492547970086,45.024552720062744,1.4229398279073422,1.2442931393637504,0.17864668854359178,
2019-03-26,47.915000915527344,48.220001220703125,46.14500045776367,46.6974983215332,44.894737243652344,199202000,45.37562503814697,67.09387573934308,46.485954974672104,45.148474616467965,1.3374803582041395,1.2629305831318283,0.0745497750723112,
2019-03-27,47.1875,47.439998626708984,46.63750076293945,47.11750030517578,45.298519134521484,119393600,45.54562511444092,72.46131222943026,46.58311579474959,45.29432837118706,1.2887874235625247,1.2681019512179676,0.020685472344557088,
2019-03-28,47.23749923706055,47.38999938964844,46.88249969482422,47.18000030517578,45.35860824584961,83121600,45.740250205993654,72.336805615439,46.674944180969,45.43400777370475,1.2409364072642504,1.2626688424272243,-0.021732435162973962,-1.0
2019-03-29,47.45750045776367,47.52000045776367,47.1349983215332,47.48749923706055,45.654239654541016,94256000,45.92750015258789,68.03786448829288,46.79995265113693,45.58611825247185,1.2138343986650781,1.2529019536747952,-0.03906755500971704,
2019-04-01,47.90999984741211,47.91999816894531,47.095001220703125,47.810001373291016,45.96428298950195,111448000,46.1198751449585,67.26846421992232,46.95534476223756,45.750850335495485,1.2044944267420732,1.2432204482882507,-0.03872602154617755,
2019-04-02,47.772499084472656,48.6150016784668,47.76250076293945,48.505001068115234,46.63246154785156,91062800,46.351000213623045,69.3007085357311,47.19375342468028,45.95486150087473,1.2388919238055536,1.2423547433917115,-0.003462819586157906,
2019-04-03,48.3125,49.125,48.287498474121094,48.837501525878906,46.952117919921875,93087200,46.61137523651123,68.62179510692147,47.44663774794161,46.16839039161578,1.2782473563258279,1.2495332659785348,0.02871409034729311,
2019-04-04,48.6974983215332,49.092498779296875,48.28499984741211,48.92250061035156,47.03384017944336,76457200,46.90125026702881,66.41509315443662,47.67369357292776,46.372398555966576,1.301295016961184,1.2598856161750647,0.04140940078611943,
2019-04-05,49.11249923706055,49.275001525878906,48.98249816894531,49.25,47.34870147705078,74106400,47.20237522125244,65.72127398008985,47.9162022540158,46.585554218487566,1.3306480355282346,1.2740381000456986,0.05660993548253601,
2019-04-08,49.10499954223633,50.057498931884766,49.084999084472656,50.025001525878906,48.093780517578125,103526800,47.46737537384033,72.48922983863218,48.24063291122551,46.84032809310914,1.4003048181163678,1.2992914436598326,0.10101337445653513,
2019-04-09,50.08000183105469,50.712501525878906,49.807498931884766,49.875,47.94956970214844,143072800,47.69975032806396,69.45777391450056,48.4920740018062,47.065118604730685,1.4269553970755169,1.3248242343429695,0.10213116273254741,
2019-04-10,49.66999816894531,50.185001373291016,49.54499816894531,50.154998779296875,48.21876525878906,86781200,47.93612518310547,61.85168180117675,48.74790858295861,47.293998617661515,1.4539099652970933,1.3506413805337942,0.10326858476329903,
2019-04-11,50.212501525878906,50.25,49.61000061035156,49.73749923706055,47.817378997802734,83603200,48.12637519836426,68.8453855315382,48.90015329897429,47.47499866354293,1.4251546354313618,1.3655440315133078,0.05961060391805395,
2019-04-12,49.79999923706055,50.03499984741211,49.0525016784668,49.717498779296875,47.79814910888672,111042800,48.285750198364255,77.04211273239478,49.02589875748545,47.64110978322841,1.3847889742570416,1.3693930200620548,0.01539595419498685,
2019-04-15,49.64500045776367,49.962501525878906,49.502498626708984,49.807498931884766,47.884666442871094,70146400,48.42587509155273,86.28935767140752,49.14614493816227,47.80158305349925,1.3445618846630225,1.3644267929822484,-0.019864908319225938,-1.0
2019-04-16,49.8650016784668,50.342498779296875,49.63999938964844,49.8125,47.88948059082031,102785600,48.58487510681152,84.81909279269156,49.248661101521925,47.95053986435116,1.2981212371707684,1.3511656818199524,-0.05304444464918401,-1.0
2019-04-17,49.8849983215332,50.845001220703125,49.65250015258789,50.782501220703125,48.82203674316406,115627200,48.77200012207031,87.70275168996338,49.48463650447288,48.160314779636494,1.3243217248363877,1.3457968904232396,-0.02147516558685192,-1.0
2019-04-18,50.779998779296875,51.037498474121094,50.630001068115234,50.96500015258789,48.99748611450195,96783200,48.881625175476074,87.37235841151303,49.71238475802904,48.36806925170696,1.3443155063220757,1.3455006136030068,-0.0011851072809310192,-1.0
2019-04-22,50.70750045776367,51.23500061035156,50.584999084472656,51.13249969482422,49.15851974487305,77758000,49.05012512207031,86.9371573877029,49.93086397907445,48.572841877123054,1.3580221019513985,1.348004911272685,0.010017190678713428,
2019-04-23,51.10749816894531,51.9375,50.974998474121094,51.869998931884766,49.867557525634766,93292000,49.284375,87.05944036553868,50.229192433352964,48.81707573303133,1.4121167003216328,1.3608272690824748,0.05128943123915808,
2019-04-24,51.84000015258789,52.119998931884766,51.76250076293945,51.790000915527344,49.790645599365234,70162400,49.53900012969971,84.43149201649196,50.469316815225945,49.03729241321622,1.4320244020097235,1.3750666956679247,0.05695770634179875,
2019-04-25,51.70750045776367,51.939998626708984,51.279998779296875,51.31999969482422,49.33878707885742,74172800,49.74912509918213,75.65541756336194,50.60019110439491,49.206381841483484,1.3938092629114252,1.3788152091166248,0.014994053794800344,
2019-04-26,51.224998474121094,51.25,50.529998779296875,51.07500076293945,49.10325241088867,74596400,49.94387512207031,69.88018194193847,50.673238744170995,49.34479805788763,1.3284406862833649,1.3687403045499729,-0.040299618266607995,
2019-04-29,51.099998474121094,51.49250030517578,50.96500015258789,51.15250015258789,49.17774963378906,88818800,50.12712516784668,64.48296983031082,50.74697126854283,49.47870191675432,1.2682693517885113,1.3486461139976806,-0.08037676220916934,
2019-04-30,50.76499938964844,50.849998474121094,49.77750015258789,50.16749954223633,48.23077392578125,186139600,50.24500007629395,53.09359832484053,50.65782177218798,49.52972396308632,1.1280978091016607,1.3045364530184766,-0.17643864391681596,
2019-05-01,52.470001220703125,53.82749938964844,52.307498931884766,52.630001068115234,50.59821701049805,259309200,50.451250076293945,67.90884474292197,50.961233971561406,49.75937411901439,1.2018598525470168,1.2840011329241847,-0.08214128037716795,
2019-05-02,52.459999084472656,53.162498474121094,52.032501220703125,52.287498474121094,50.26893615722656,127985200,50.62374992370606,68.65397333898886,51.165274664262895,49.94664258976304,1.2186320744998582,1.2709273212393195,-0.05229524673946129,
2019-05-03,52.72249984741211,52.959999084472656,52.557498931884766,52.9375,50.89384078979492,83569600,50.824499893188474,71.56731084681635,51.43792471591476,50.16818758311393,1.2697371328008344,1.2706892835516226,-0.0009521507507881388,-1.0
2019-05-06,51.0724983215332,52.209999084472656,50.875,52.119998931884766,50.10790252685547,129772400,50.96799983978271,64.11351005021382,51.542859210679374,50.31276620154139,1.2300930091379811,1.2625700286688943,-0.0324770195309132,
2019-05-07,51.470001220703125,51.85499954223633,50.20750045776367,50.71500015258789,48.75714111328125,155054800,51.00249977111817,54.70419550969393,51.4154962786653,50.342561309026316,1.072934969638986,1.2246430168629128,-0.15170804722392672,
2019-05-08,50.474998474121094,51.334999084472656,50.4375,50.724998474121094,48.766746520996094,105358000,51.04499969482422,49.66694034975462,51.30926584719696,50.370889987922226,0.9383758592747355,1.1673895853452774,-0.22901372607054182,
2019-05-09,50.099998474121094,50.41999816894531,49.165000915527344,50.18000030517578,48.242794036865234,139634400,51.04624977111816,45.636465032644395,51.13553268688601,50.35675001142249,0.7787826754635176,1.0896682033689256,-0.3108855279054079,
2019-05-10,49.35499954223633,49.712501525878906,48.192501068115234,49.29499816894531,47.574459075927734,164834800,51.024124717712404,40.54053417143413,50.85237353027975,50.27810172679455,0.5742718034851961,0.9865889233921797,-0.4123171199069836,
2019-05-13,46.9275016784668,47.369998931884766,45.712501525878906,46.43000030517578,44.80947494506836,229722400,50.85974979400635,27.02703312246176,50.1720084187253,49.99305717704501,0.17895124168028786,0.8250613870498015,-0.6461101453695136,
2019-05-14,46.602500915527344,47.42499923706055,46.352500915527344,47.165000915527344,45.51880645751953,146118800,50.72762489318848,31.492601107009946,49.70939187977177,49.7835715280437,-0.07417964827192947,0.6452131799854554,-0.7193928282573848,
2019-05-15,46.567501068115234,47.9375,46.505001068115234,47.72999954223633,46.064083099365234,106178800,50.62349987030029,35.7426524659336,49.404869981689394,49.63145508465056,-0.22658510296116674,0.4708535233961309,-0.6974386263572976,
2019-05-16,47.477500915527344,48.11750030517578,47.209999084472656,47.52000045776367,45.861419677734375,132125600,50.46037483215332,35.84229303558743,49.11489005493159,49.475051038214495,-0.3601609832829027,0.30465062206032417,-0.6648116053432269,
2019-05-17,46.73249816894531,47.724998474121094,46.689998626708984,47.25,45.60084533691406,131516400,50.274624824523926,34.693078124452924,48.82798389263442,49.3102324427912,-0.4822485501567755,0.14727078761690424,-0.6295193377736797,
2019-05-20,45.880001068115234,46.087501525878906,45.06999969482422,45.772499084472656,44.17490005493164,154449200,50.00662479400635,33.402568351212565,48.35790930676338,49.04817811995279,-0.6902688131894053,-0.02023713254435766,-0.6700316806450476,
2019-05-21,46.30500030517578,47.0,46.17499923706055,46.650001525878906,45.02178192138672,113459200,49.74562492370605,24.34578201931143,48.095154263550384,48.87053540928065,-0.7753811457302646,-0.17126593518153907,-0.6041152105487255,
2019-05-22,46.165000915527344,46.4275016784668,45.63750076293945,45.69499969482422,44.10011672973633,118994400,49.440874862670896,23.130231117601184,47.72589971451559,48.635310541543134,-0.9094108270275427,-0.31889491355073984,-0.5905159134768029,
2019-05-23,44.95000076293945,45.1349983215332,44.45249938964844,44.915000915527344,43.34734344482422,146118800,49.12062492370605,17.64468773173577,47.29345374544047,48.35973205072715,-1.06627830528668,-0.4683715918979279,-0.5979067133887521,
2019-05-24,45.04999923706055,45.53499984741211,44.654998779296875,44.74250030517578,43.18086242675781,94858800,48.80399990081787,18.613063225794733,46.900999370015136,48.091788958464086,-1.1907895884489506,-0.6128551912081324,-0.5779343972408182,
2019-05-28,44.72999954223633,45.147499084472656,44.477500915527344,44.557498931884766,43.002323150634766,111792800,48.474249839782715,20.769045777086262,46.540460841072004,47.82998969723599,-1.289528856163983,-0.7481899241993025,-0.5413389319646805,
2019-05-29,44.10499954223633,44.837501525878906,44.0,44.345001220703125,42.7972297668457,113924800,48.18312492370605,20.284131855261123,46.202697822553716,47.571842402678,-1.369144580124285,-0.8723808553842991,-0.49676372473998587,
2019-05-30,44.48749923706055,44.807498931884766,44.16749954223633,44.57500076293945,43.01921081542969,84873600,47.780374908447264,23.104613842516002,45.95228289030537,47.34985413306774,-1.3975712427623677,-0.9774189328599129,-0.4201523099024548,
2019-05-31,44.057498931884766,44.497501373291016,43.747501373291016,43.76750183105469,42.239891052246094,108174400,47.35437507629395,23.27775204114451,45.61616272734373,47.084494703288996,-1.4683319759452687,-1.0756015414769842,-0.3927304344682845,
2019-06-03,43.900001525878906,44.47999954223633,42.567501068115234,43.32500076293945,41.81283950805664,161584400,46.87375011444092,30.397735072231185,45.26367627128153,46.80601367067052,-1.542337399388984,-1.1689487130593843,-0.37338868632959965,
2019-06-04,43.86000061035156,44.95750045776367,43.630001068115234,44.90999984741211,43.34251022338867,123872000,46.51325016021728,37.14366618921332,45.20926451376316,46.665568202281,-1.456303688517842,-1.226419708151076,-0.22988398036676605,
2019-06-05,46.06999969482422,46.247501373291016,45.28499984741211,45.6349983215332,44.042205810546875,119093600,46.25925006866455,38.26987038573294,45.27476202265086,46.58922969259598,-1.3144676699451168,-1.2440293005098841,-0.07043836943523263,
2019-06-06,45.77000045776367,46.36750030517578,45.537498474121094,46.30500030517578,44.68883514404297,90105200,46.03825016021729,43.530352832970344,45.433260219962385,46.56817566389818,-1.134915443935796,-1.2222065291950666,0.08729108525927054,
2019-06-07,46.627498626708984,47.97999954223633,46.442501068115234,47.537498474121094,45.878299713134766,122737600,45.90612506866455,51.388545997083106,45.75698918214065,46.63997735354432,-0.8829881714036674,-1.1543628576367868,0.27137468623311944,
2019-06-10,47.95249938964844,48.842498779296875,47.904998779296875,48.14500045776367,46.4646110534668,104883600,45.84862518310547,62.50989125751625,46.1243755322365,46.75146054644945,-0.6270850142129518,-1.04890728895202,0.4218222747390681,
2019-06-11,48.71500015258789,49.0,48.400001525878906,48.70249938964844,47.00264358520508,107731600,45.9622501373291,61.20053591041071,46.52100997183834,46.89598194224197,-0.37497197040362806,-0.9141202252423416,0.5391482548387135,
2019-06-12,48.48749923706055,48.99250030517578,48.34749984741211,48.54750061035156,46.85304641723633,73012800,46.031375122070315,67.05532123760023,46.83277776237884,47.018316658398234,-0.18553889601939488,-0.7684039593977523,0.5828650633783574,
2019-06-13,48.67499923706055,49.1974983215332,48.400001525878906,48.537498474121094,46.843414306640625,86698400,46.07175006866455,73.85576648672982,47.09504248726226,47.13084864474808,-0.035806157485815504,-0.621884399015365,0.5860782415295495,
2019-06-14,47.88750076293945,48.397499084472656,47.57500076293945,48.185001373291016,46.50320816040039,75046000,46.10500011444092,72.14540471643616,47.26272846972822,47.20893403204755,0.05379443768067205,-0.48674863167615756,0.5405430693568296,
2019-06-17,48.224998474121094,48.7400016784668,48.04249954223633,48.47249984741211,46.78066635131836,58676400,46.16612510681152,74.85717275194223,47.44884714321805,47.302531499852336,0.14631564336571756,-0.36013577666778257,0.5064514200335002,
2019-06-18,49.01250076293945,50.0724983215332,48.8025016784668,49.61249923706055,47.88088607788086,106204000,46.35812511444092,79.92048609741796,47.7817166961169,47.47364022112701,0.308076474989889,-0.22649332633624825,0.5345698013261373,
2019-06-19,49.91999816894531,49.970001220703125,49.32749938964844,49.467498779296875,47.740943908691406,84496800,46.498999977111815,78.06137563729658,48.0410677858369,47.62133344765812,0.4197343381787846,-0.09724779343324169,0.5169821316120262,
2019-06-20,50.092498779296875,50.15250015258789,49.50749969482422,49.8650016784668,48.124576568603516,86056000,46.70750007629395,86.69876997521767,48.32167300008766,47.78753109438469,0.5341419057029668,0.029030146394000006,0.5051117593089668,
2019-06-21,49.70000076293945,50.212501525878906,49.537498474121094,49.69499969482422,47.96051025390625,191202400,46.94650001525879,89.63907313536787,48.53295403004713,47.92882506478762,0.6041289652595125,0.1440499101671025,0.46007905509241004,
2019-06-24,49.6349983215332,50.040000915527344,49.54249954223633,49.64500045776367,47.9122428894043,72881600,47.19162502288818,86.42308161808894,48.70403809584967,48.05594916797103,0.6480889278786393,0.24485771370940987,0.40323121416922936,
2019-06-25,49.60749816894531,49.814998626708984,48.8224983215332,48.89250183105469,47.18601608276367,84281200,47.40837516784668,74.95215192166648,48.73303251665044,48.11791603190315,0.6151164847472899,0.3189094679169859,0.296207016830304,
2019-06-26,49.442501068115234,50.247501373291016,49.337501525878906,49.95000076293945,48.20661926269531,104270000,47.68862514495849,76.35576273290212,48.920258400694905,48.25362601197992,0.6666323887149872,0.3884540520765862,0.278178336638401,
2019-06-27,50.0724983215332,50.39250183105469,49.89250183105469,49.935001373291016,48.1921272277832,83598800,47.95662517547608,71.03996143455424,49.076372704171234,48.37817233504,0.6982003691312357,0.4504033154875161,0.24779705364371962,
2019-06-28,49.66999816894531,49.875,49.26250076293945,49.47999954223633,47.75300598144531,124442400,48.24225006103516,62.03786767639799,49.13846914079664,48.45978916520269,0.6786799755939441,0.4960586475088018,0.1826213280851423,
2019-07-01,50.79249954223633,51.122501373291016,50.162498474121094,50.38750076293945,48.62883377075195,109012000,48.595375061035156,64.29178322685183,49.330627851895535,48.6025826168869,0.7280452350086364,0.5424559650087688,0.18558926999986758,
2019-07-02,50.352500915527344,50.782501220703125,50.34000015258789,50.682498931884766,48.913536071777344,67740800,48.88400001525879,67.68847038536977,49.538608018047725,48.75665049207193,0.7819575259757983,0.5903562772021747,0.1916012487736236,
2019-07-03,50.81999969482422,51.11000061035156,50.67250061035156,51.102500915527344,49.318878173828125,45448000,49.15737514495849,69.89916650784426,49.779206925352284,48.93041719010566,0.8487897352466263,0.642042968811065,0.20674676643556122,
